datum,sample_ba_nr,infa_gc_pcr,infb_gc_pcr,rsv_gc_pcr,infa_gc_l,infb_gc_l,rsv_gc_l,infa_gc_l_7_d_median,infb_gc_l_7_d_median,rsv_gc_l_7_d_median,infa_gc_100_000_p,infb_gc_100_000_p,rsv_gc_100_000_p,infa_gc_100_000_p_7_d_median,infb_gc_100_000_p_7_d_median,rsv_gc_100_000_p_7_d_median,infa_gc_pmmov,infb_gc_pmmov,rsv_gc_pmmov,infa_gc_pmmov_7_d_median,infb_gc_pmmov_7_d_median,rsv_gc_pmmov_7_d_median,anz_pos_a_bs,anz_pos_a_h1_bs,anz_pos_a_h1n1_bs,anz_pos_a_h3_bs,anz_pos_b_bs,anz_pos_a_bl,anz_pos_b_bl,anz_pos_all_bl,infa_bs_bl,infb_bs_bl,7t_median_infa,7t_median_infb,kw,kw_anz_pos_rsv_usb
2025-01-21,Ba250010,,,34.3,26160.000000000004,36760.00000000001,13719.999999999998,87200.0,123600.0,14800.0,607954908.6385435,854297493.9431522,318850968.9037008,950821351896.1484,1294285588118.979,161377935872.28207,0.0002473758865248227,0.0003476122931442081,0.0001297399527186761,0.0008549019607843137,0.001211764705882353,0.00014509803921568628,16,0.0,0.0,0.0,6,5,3,8,21,9,10,4,4,9
2025-01-26,Ba250012,,,44.3,41600.0,48400.0,17720.0,33880.0,42580.0,15720.0,907488836.5860494,1055828357.9510767,386555340.9688653,797827904.8873291,1044696965.624748,348627777.41515607,0.00048797653958944283,0.000567741935483871,0.0002078592375366569,0.00036767621305713275,0.00046501086411499253,0.00016879959512766652,10,0.0,0.0,0.0,5,2,2,4,12,7,21,7,4,9
2025-01-28,Ba250013,,,20.5,34880.0,106000.0,8200.0,38240.0,48400.0,12960.0,1219753395098.4646,3706819377306.1133,286753951829.3408,897921358.8840809,1160001996.552108,382479963.4477383,0.0007050025265285497,0.0021424962102071753,0.0001657402728650834,0.00048797653958944283,0.000567741935483871,0.00018679975520087013,19,0.0,2.0,0.0,7,3,0,3,22,7,22,7,5,11
2025-01-29,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0.0,0.0,4,4,3,7,12,7,21,7,5,11
2025-02-05,Ba250017,,,,,,,,,,,,,,,,,,,,,,10,0.0,0.0,0.0,4,3,0,3,13,4,16,8,6,5
2025-02-09,Ba250018,,,97.3,53200.0,164400.0,38920.0,102400.0,168000.0,38920.0,1147976456043.2175,3547506191231.2964,839835407315.8276,2371949594738.3174,3808912531820.049,834209207944.7415,0.0010597609561752987,0.0032749003984063746,0.0007752988047808765,,,,11,0.0,0.0,0.0,2,2,1,3,13,3,13,7,6,5
2025-02-14,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,0.0,2,2,1,3,6,3,13,4,7,11
2025-02-16,Ba250021,,,79.3,50400.0,152800.0,31720.0,48400.0,152800.0,31720.0,0.0,0.0,0.0,1199840467807.517,3863855495701.6533,622310947632.742,0.0012824427480916032,0.0038880407124681935,0.0008071246819338423,0.0006036961780358006,0.002023725205611998,0.0004927527818093856,4,0.0,0.0,0.0,2,1,0,1,5,2,11,3,7,11
2025-02-17,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0.0,0.0,5,5,0,5,13,5,11,3,8,5
2025-02-20,,,,,,,,,,,,,,,,,,,,,,,7,0.0,0.0,0.0,1,2,0,2,9,1,6,3,8,5
2025-02-22,dito wie 23.2.,,,52.2,10959.999999999998,48000.0,20880.000000000004,21640.0,95200.0,39460.0,236197428287.30377,1034441291769.2139,449981961919.6081,422668238311.5312,2223602471117.186,1084235915668.7104,0.00030550522648083617,0.001337979094076655,0.0005820209059233451,0.00030399881384832086,0.0012538838068570585,0.0005779405441470828,8,0.0,0.0,0.0,1,,,,8,1,7,2,8,5
2025-02-24,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,4,3,3,6,5,7,5,2,9,6
2025-03-03,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,1,1,0,1,3,1,4,2,10,9
2025-03-04,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,0.0,2,1,1,2,5,3,4,2,10,9
2025-03-11,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.0,0,1,0,1,6,0,4,2,11,5
2025-03-12,Ba250031,,,16.0,11480.0,50000.0,6400.0,9200.0,22119.999999999996,10480.0,554052624506.1412,2413121186873.4375,308879511919.8,196236806438.11264,471821538957.7229,223539318638.19788,0.00018360655737704917,0.0007996801279488205,0.00010235905637744901,0.00015206611570247933,0.00036561983471074375,0.00017322314049586778,3,0.0,0.0,0.0,3,,,,3,3,4,3,11,5
2025-03-14,Ba250032,,,14.2,6279.999999999999,25960.0,5680.0,9200.0,25960.0,10480.0,137712043432.68738,569268255973.3383,124554841830.83827,191174932520.37827,569268255973.3383,217773184001.47437,8.66206896551724e-05,0.00035806896551724137,7.83448275862069e-05,0.00015206611570247933,0.00036561983471074375,0.00017322314049586778,0,0.0,0.0,0.0,3,0,1,1,0,4,4,3,11,5
2025-03-15,dito wie 16.,,,23.2,9240.0,19000.0,9280.0,9240.0,25960.0,9280.0,186947079850.56573,384414991034.7131,187756374568.53357,186947079850.56573,569268255973.3383,187756374568.53357,9.650130548302871e-05,0.00019843342036553524,9.691906005221933e-05,0.00015206611570247933,0.00036561983471074375,0.00010235905637744901,2,0.0,0.0,0.0,1,2,0,2,4,1,4,3,11,5
2025-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,3,1,12,7
2025-03-18,Ba250034,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,1,,,,3,1,3,1,12,7
2025-03-20,Ba250035,,,38.9,6479.999999999999,19360.0,15559.999999999998,7860.0,19180.0,9280.0,151517387281.19513,452681576815.42255,363828787977.68463,186947079850.56573,452681576815.42255,321688898786.32666,0.00010710743801652891,0.00032,0.0002571900826446281,9.650130548302871e-05,0.0002592167101827676,9.691906005221933e-05,2,0.0,0.0,0.0,1,,,,2,1,1,1,12,7
2025-03-21,dito wie 23.3.,,,29.3,4200.0,12680.0,11720.0,7860.0,19000.0,10500.0,98949122476.95325,298732112620.897,276115170340.4505,151517387281.19513,452681576815.42255,321688898786.32666,6.292134831460675e-05,0.0001899625468164794,0.00017558052434456928,9.650130548302871e-05,0.00019843342036553524,0.0001362497921983943,1,0.0,0.0,0.0,1,1,0,1,2,1,2,1,12,7
2025-03-22,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,0,3,0,3,6,0,2,1,12,7
2025-03-25,Ba250037,,,30.3,3248.0,24520.0,12120.000000000002,4200.0,16020.0,11920.0,86686827747.46687,654421495187.1575,323474246397.5673,124596715671.78218,453138149887.30994,343651517187.626,4.098422712933754e-05,0.0003094006309148265,0.00015293375394321768,6.292134831460675e-05,0.00024968158886565293,0.00017558052434456928,,,,,,,,,,,2,0,13,3
2025-03-26,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,2,1,0,1,4,2,3,0,13,3
2025-03-30,Ba250039,,,18.1,6200.0,0.0,7240.0,6200.0,12260.0,9680.0,132094191185.22243,0.0,154251926480.80814,143339694143.57513,277257013849.16046,251994931829.2641,0.00021196581196581196,0.0,0.0002475213675213675,0.00015412244086662692,0.0001427906976744186,0.0002244583581792884,1,0.0,0.0,0.0,0,,,,1,0,2,0,13,3
2025-03-31,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,1,0,1,1,0,2,1,0,14,2
2025-04-01,Ba250040,,,5.72,0.0,4240.0,2288.0,6200.0,2120.0,7240.0,0.0,96769071872.03636,52218782180.004524,143339694143.57513,48384535936.01818,167383771870.88452,0.0,6.703557312252964e-05,3.617391304347826e-05,0.00015412244086662692,3.351778656126482e-05,0.0002244583581792884,2,0.0,0.0,0.0,0,,,,2,0,1,0,14,2
2025-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,15,2
2025-04-09,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,1,,,,0,1,1,1,15,2
2025-04-10,Ba250044,,,43.0,6520.000000000001,6600.0,17200.0,3260.0000000000005,5900.0,7980.0,134568610361.33755,136219758954.72816,354996947578.9886,67284305180.66878,114897081578.35123,154611820356.38452,0.0001601965601965602,0.00016216216216216215,0.00042260442260442263,8.00982800982801e-05,0.00010888856771209712,0.00018052556578765914,0,0.0,0.0,0.0,1,,,,0,1,0,1,15,2
2025-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,15,2
2025-04-12,dito wie 13.4.,,,35.8,10040.000000000002,0.0,14319.999999999998,7100.0,5900.0,12460.0,178056970846.4997,0.0,253961735310.94373,154157904234.61023,136219758954.72816,253961735310.94373,5.4417344173441745e-05,0.0,7.761517615176151e-05,0.00010730695218500098,0.00010888856771209712,0.00019067005225926185,,,,,,,,,,,0,1,15,2
2025-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,16,2
2025-04-15,Ba250046,,,4.29,0.0,4800.0,1716.0,8280.000000000002,2400.0,14319.999999999998,0.0,169179225107.41064,60481572975.89931,156312790603.91864,68109879477.36408,275204020748.78375,0.0,0.00010047095761381476,3.5918367346938774e-05,5.4417344173441745e-05,5.023547880690738e-05,7.761517615176151e-05,1,0.0,0.0,0.0,0,,,,1,0,0,1,16,2
2025-04-18,dito wie 20.04.,,,4.29,0.0,0.0,1716.0,0.0,0.0,1716.0,0.0,0.0,30359711114.26805,0.0,0.0,72119385369.11256,0.0,0.0,2.4869565217391305e-05,0.0,0.0,3.5918367346938774e-05,1,0.0,0.0,0.0,0,,,,1,0,1,0,16,2
2025-04-21,Ba250048,,,15.9,0.0,0.0,6360.0,0.0,0.0,1716.0,0.0,0.0,176991579925.43643,0.0,0.0,41034224742.65595,0.0,0.0,0.00020869565217391305,0.0,0.0,2.9333333333333333e-05,,,,,,,,,,,1,0,17,4
2025-04-22,Ba250049,,,10.7,14559.999999999998,0.0,4279.999999999999,0.0,0.0,2024.0,284101378772.8115,0.0,83513317386.51326,0.0,0.0,62273771064.58461,0.00036698172652804026,0.0,0.0001078764965343415,0.0,0.0,2.9333333333333333e-05,,,,,,,,,,,1,1,17,4
2025-04-28,Ba520052,,,13.1,0.0,0.0,5240.0,14559.999999999998,0.0,4279.999999999999,0.0,0.0,108528471984.91835,184874029080.54935,0.0,54264235992.459175,0.0,0.0,7.939393939393939e-05,0.00035291936978683964,0.0,7.939393939393939e-05,0,0.0,0.0,0.0,2,,,,0,2,2,1,18,2
2025-04-29,Ba250053,,,19.0,0.0,0.0,7600.0,0.0,0.0,5240.0,0.0,0.0,155791114575.21432,0.0,0.0,108528471984.91835,0.0,0.0,7.414634146341464e-05,0.0,0.0,7.414634146341464e-05,,,,,,,,,,,2,1,18,2
2025-04-30,dito wie 4.5.,,,14.6,0.0,3415.9999999999995,5840.0,0.0,0.0,5520.0,0.0,68299277017.76546,116764571950.74658,0.0,0.0,108528471984.91835,0.0,4.217283950617283e-05,7.209876543209877e-05,0.0,0.0,7.312255344775671e-05,,,,,,,,,,,2,1,18,2
2025-05-02,dito wie 4.5.,,,14.6,0.0,3415.9999999999995,5840.0,0.0,0.0,5540.0,0.0,64737022603.27356,110674535129.71829,0.0,0.0,110674535129.71829,0.0,4.217283950617283e-05,7.209876543209877e-05,0.0,0.0,7.209876543209877e-05,,,,,,,,,,,0,2,18,2
2025-05-07,Ba250055,,,0.0,53600.0,42000.0,0.0,0.0,3415.9999999999995,5840.0,1094250928204.754,857435428817.158,0.0,0.0,91195549224.60825,123880452603.0048,0.0007602836879432624,0.0005957446808510638,0.0,0.0,4.217283950617283e-05,7.209876543209877e-05,,,,,,,,,,,1,0,19,2
2025-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,19,2
2025-05-09,dito wie 10.5.,,,0.0,0.0,0.0,0.0,0.0,3415.9999999999995,2920.0,0.0,0.0,0.0,0.0,80186137017.22792,0.0,0.0,0.0,0.0,0.0,4.217283950617283e-05,3.604938271604938e-05,,,,,,,,,,,1,0,19,2
2025-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0
2025-05-18,Ba250060,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,20,0
2025-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0
2025-05-20,,,,,,,,-10000.0,-10000.0,-10000.0,,,,-100000000000.0,-100000000000.0,-100000000000.0,,,,-10000.0,-10000.0,-10000.0,,,,,,,,,,,,,21,0
2025-05-24,,,,,,,,-10000.0,-10000.0,-10000.0,,,,-100000000000.0,-100000000000.0,-100000000000.0,,,,-10000.0,-10000.0,-10000.0,1,0.0,0.0,0.0,0,,,,1,0,1,0,21,0
2025-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,21,0
2025-05-30,,,,,,,,-10000.0,-10000.0,-10000.0,,,,-100000000000.0,-100000000000.0,-100000000000.0,,,,-10000.0,-10000.0,-10000.0,2,0.0,0.0,0.0,0,,,,2,0,1,0,22,0
2025-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,23,0
2025-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,23,0
2025-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,24,0
2025-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0
2025-06-24,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0,1,0,1,2,0,1,0,26,0
2025-06-25,,,,,,,,-10000.0,-10000.0,-10000.0,,,,-100000000000.0,-100000000000.0,-100000000000.0,,,,-10000.0,-10000.0,-10000.0,1,0.0,0.0,0.0,1,,,,1,1,1,0,26,0
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,26,0
2025-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,26,0
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,0
2025-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0
2025-07-07,,,,,,,,-10000.0,-10000.0,-10000.0,,,,-100000000000.0,-100000000000.0,-100000000000.0,,,,-10000.0,-10000.0,-10000.0,,,,,,,,,,,,,28,0
2025-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0
2025-07-09,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0,,,,1,0,1,0,28,0
2025-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,28,0
2025-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,29,0
2025-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,29,0
2025-07-18,,,,,,,,-10000.0,-10000.0,-10000.0,,,,-100000000000.0,-100000000000.0,-100000000000.0,,,,-10000.0,-10000.0,-10000.0,,,,,,,,,,,1,0,29,0
2025-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,30,0
2025-07-24,,,,,,,,-10000.0,-10000.0,-10000.0,,,,-100000000000.0,-100000000000.0,-100000000000.0,,,,-10000.0,-10000.0,-10000.0,,,,,,,,,,,2,0,30,0
2025-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,30,0
2025-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0
2025-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0
2025-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0
2025-08-04,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0,,,,1,0,1,0,32,0
2025-08-12,,,,,,,,-10000.0,-10000.0,-10000.0,,,,-100000000000.0,-100000000000.0,-100000000000.0,,,,-10000.0,-10000.0,-10000.0,,,,,,,,,,,0,0,33,0
2025-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,33,0
2025-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,34,0
2025-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0
2025-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0
2025-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0
2025-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0
2025-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0
2025-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0
2025-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0
2025-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0
2025-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,0
2025-09-09,Ba250163,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,37,0
2025-09-13,dito wie 14.9.,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,37,0
2025-09-20,dito wie 21.9.,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1,0,38,0
2025-09-21,Ba250168,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1,0,38,0
2025-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,39,0
2025-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0
2025-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0
2025-10-04,dito wie 5.10.,,,0.0,6360.0,0.0,0.0,9100.0,0.0,0.0,189320918874.7125,0.0,0.0,233842932781.46582,0.0,0.0,4.0380952380952384e-05,0.0,0.0,5.0241237611795984e-05,0.0,0.0,,,,,,,,,,,,,40,0
2025-10-05,Ba250174,,,0.0,6360.0,0.0,0.0,6360.0,0.0,0.0,174219981647.07867,0.0,0.0,181770450260.89557,0.0,0.0,4.0380952380952384e-05,0.0,0.0,4.0380952380952384e-05,0.0,0.0,,,,,,,,,,,,,40,0
2025-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,0
2025-10-07,Ba250175,,,0.0,0.0,0.0,0.0,6360.0,0.0,0.0,0.0,0.0,0.0,174219981647.07867,0.0,0.0,0.0,0.0,0.0,4.0380952380952384e-05,0.0,0.0,1,0.0,0.0,0.0,0,,,,1,0,1,0,41,0
2025-10-08,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0,,,,1,0,1,0,41,0
2025-10-09,Ba250176,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1,0,41,0
2025-10-11,dito wie 12.10.,,,0.1,40.0,0.0,40.0,20.0,0.0,0.0,881078445.3002315,0.0,881078445.3002315,440539222.6501157,0.0,0.0,2.857142857142857e-07,0.0,2.857142857142857e-07,1.4285714285714285e-07,0.0,0.0,,,,,,,,,,,1,0,41,0
2025-10-14,Ba250178,,,0.1,0.0,0.0,40.0,20.0,0.0,40.0,0.0,0.0,975837879.968823,440539222.6501157,0.0,892604694.201168,0.0,0.0,2.3323615160349854e-07,1.4285714285714285e-07,0.0,2.594752186588921e-07,,,,,,,,,,,1,0,42,0
2025-10-17,dito wie 19.10.,,,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,904130943.1021044,0.0,0.0,0.0,0.0,0.0,2.857142857142857e-07,,,,,,,,,,,1,0,42,0
2025-10-18,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,0,,,,2,0,2,0,42,0
2025-10-24,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,0,,,,3,0,2,0,43,0
2025-10-25,Ba250183,,,0.1,0.0,0.0,40.0,20.0,0.0,20.0,0.0,0.0,2087149499.5181396,962791179.8471102,0.0,1043574749.7590698,0.0,0.0,9.049773755656109e-07,3.305785123966942e-07,0.0,4.5248868778280546e-07,,,,,,,,,,,2,0,43,0
2025-10-29,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,0,1,0,1,4,0,3,0,44,3
2025-11-11,Ba250190,,,13.3,0.0,0.0,5320.0,20.0,0.0,40.0,0.0,0.0,143010401268.5785,509228294.21499026,0.0,1230114149.0272567,0.0,0.0,4.433333333333333e-05,1.7621145374449338e-07,0.0,3.5242290748898676e-07,2,0.0,0.0,0.0,0,,,,2,0,2,0,46,2
2025-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,46,2
2025-11-19,Ba250193,,,0.0,40.0,0.0,0.0,0.0,0.0,3547.9999999999995,1149875791.421737,0.0,0.0,0.0,0.0,91861471535.6941,3.088803088803089e-07,0.0,0.0,0.0,0.0,3.210859728506787e-05,2,0.0,0.0,0.0,0,,,,2,0,1,0,47,2
2025-11-20,Ba250193,,,0.0,40.0,0.0,0.0,40.0,0.0,0.0,1189253942.2305326,0.0,0.0,1149875791.421737,0.0,0.0,3.088803088803089e-07,0.0,0.0,3.088803088803089e-07,0.0,0.0,1,0.0,0.0,0.0,0,,,,1,0,1,0,47,2
2025-11-22,Ba250195,,,0.1,40.0,0.0,40.0,40.0,0.0,20.0,943754823.4011265,0.0,943754823.4011265,1169564866.8261347,0.0,471877411.70056325,5.128205128205128e-07,0.0,5.128205128205128e-07,3.088803088803089e-07,0.0,1.6129032258064515e-07,,,,,,,,,,,1,0,47,2
2025-11-27,Ba250197,,,45.2,40.0,0.0,18080.000000000004,40.0,0.0,40.0,1315819987.7903159,0.0,594750634481.2229,1315819987.7903159,0.0,1129342020.8946857,5.405405405405406e-07,0.0,0.00024432432432432437,8.705114254624591e-07,0.0,1.5383110009247428e-06,2,0.0,0.0,0.0,0,0,1,1,2,1,2,0,48,1
2025-12-06,Ba250200,,,111.0,456000.0,0.0,44400.0,402400.0,0.0,28060.0,12956612618977.227,0.0,1261564912900.4143,11016876547807.824,0.0,772039869609.7892,0.008070796460176992,0.0,0.0007858407079646018,0.006894414623531119,0.0,0.0004889859277527927,5,0.0,0.0,0.0,0,,,,5,0,5,0,49,1
2025-12-13,Ba250204,,,47.8,91200.0,0.0,19119.999999999996,86600.0,0.0,14739.999999999998,2232158771966.8726,0.0,467970128508.84424,2239400266462.916,0.0,375907068178.4149,0.0005477477477477477,0.0,0.00011483483483483481,0.0005833078361380248,0.0,9.757428016251545e-05,6,0.0,0.0,0.0,0,3,0,3,9,0,9,0,50,4
2025-12-14,Ba250204,,,47.8,91200.0,0.0,19119.999999999996,86600.0,0.0,14739.999999999998,2208907847601.6416,0.0,463095592611.22125,2220533309784.257,0.0,373469800229.6034,0.0005477477477477477,0.0,0.00011483483483483481,0.0005477477477477477,0.0,9.757428016251545e-05,6,0.0,3.0,0.0,0,2,0,2,8,0,9,0,50,4
2025-12-16,Ba250205,,,24.8,68800.0,0.0,9920.0,80000.0,0.0,14679.999999999998,1780776428398.65,0.0,256763112931.89835,1994842138000.1458,0.0,372541480289.8071,0.0004482084690553746,0.0,6.462540716612377e-05,0.0005201483836777955,0.0,9.757428016251545e-05,10,0.0,1.0,0.0,0,1,0,1,11,0,9,0,51,6
2025-12-24,Ba260001,,,63.5,45200.0,0.0,25400.0,142400.0,0.0,25400.0,997597072747.4476,0.0,560596585127.9905,3123517310490.729,0.0,584275385968.0781,0.0005445783132530121,0.0,0.0003060240963855422,0.0008183908045977012,0.0,0.0003060240963855422,19,0.0,8.0,0.0,0,3,0,3,22,0,20,0,52,4
2025-12-28,Ba260001,,,63.5,45200.0,0.0,25400.0,45200.0,0.0,25400.0,901764721692.1547,0.0,506743892278.33466,901764721692.1547,0.0,506743892278.33466,0.0005445783132530121,0.0,0.0003060240963855422,0.0005445783132530121,0.0,0.0003060240963855422,17,1.0,5.0,0.0,0,3,0,3,20,0,20,0,52,4
2026-01-04,Ba260003,,,179.0,84000.0,0.0,71600.0,27439.999999999996,0.0,22280.0,1869712688472.599,0.0,1593707482079.025,608713091622.544,0.0,494246635617.7217,0.000717948717948718,0.0,0.000611965811965812,0.00027168316831683166,0.0,0.0002205940594059406,16,0.0,8.0,0.0,0,5,0,5,21,0,20,0,1,4
2026-01-07,,,,,,,,,,,,,,,,,,,,,,,22,0.0,2.0,0.0,0,5,0,5,27,0,20,0,2,6
2026-01-09,,,,,,,,,,,,,,,,,,,,,,,17,4.0,7.0,1.0,0,2,0,2,19,0,21,0,2,6
2026-01-11,Ba260006,,,29.2,66000.0,40.0,11680.0,68600.0,20.0,11680.0,1595181398277.5898,966776605.016721,282298768664.88257,2266823140038.9326,483388302.5083605,335665070704.8213,0.0006255924170616114,3.7914691943127963e-07,0.00011071090047393365,0.0006255924170616114,1.8957345971563982e-07,0.00011071090047393365,10,2.0,2.0,0.0,0,1,0,1,11,0,19,0,2,6
2026-01-14,,,,,,,,,,,,,,,,,,,,,,,15,3.0,4.0,1.0,0,3,0,3,18,0,18,0,3,14
2026-01-25,Ba260012,,,136.0,262000.0,0.0,54400.0,228600.0,0.0,54400.0,5928998767513.025,0.0,1231059286079.0403,5263031764376.135,0.0,1211227073246.5854,0.0014395604395604396,0.0,0.0002989010989010989,0.0014253802197802198,0.0,0.0002989010989010989,5,0.0,5.0,0.0,0,2,0,2,7,0,13,0,4,7
2026-01-27,Ba260013,,,156.0,67600.0,0.0,62400.0,228600.0,0.0,55400.0,2197936333024.8914,0.0,2028864307407.592,5263031764376.135,0.0,1307252475532.6377,0.000518007662835249,0.0,0.00047816091954022986,0.001174791874791875,0.0,0.0002989010989010989,7,0.0,0.0,0.0,0,2,0,2,9,0,11,0,5,7
2026-02-04,,,,,,,,,,,,,,,,,,,,,,,4,0.0,3.0,0.0,0,1,0,1,5,0,11,0,6,5
2026-02-05,Ba260017,,,193.0,72000.0,0.0,77200.0,100600.0,40.0,91600.0,1809336952723.9497,0.0,1940011288198.457,2637335217259.425,966177639.384294,2347811663703.834,0.0005581395348837209,0.0,0.0005984496124031008,0.001115461233729485,4.3350311262026033e-07,0.0010042897566496889,6,0.0,0.0,0.0,0,5,0,5,11,0,11,0,6,5
2026-02-06,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0.0,0.0,0,3,0,3,11,0,11,0,6,5
2026-02-07,Ba260018,,,151.0,74000.0,0.0,60400.0,81200.0,20.0,81600.0,1716596339398.5002,0.0,1401113768914.4514,2206761861247.3076,473490011.4801746,2120586371996.0527,0.00033944954128440366,0.0,0.00027706422018348623,0.0006667890656874744,1.7543859649122808e-07,0.0006764177886576907,5,0.0,5.0,0.0,0,3,0,3,8,0,9,0,6,5
2026-02-10,Ba260019,,,61.5,0.0,0.0,24600.0,73000.0,0.0,60400.0,0.0,0.0,982180849225.76,1706183168297.8242,0.0,1392614369799.8455,0.0,0.0,0.000543646408839779,0.00033944954128440366,0.0,0.0004103553145116326,8,0.0,2.0,0.0,0,1,0,1,9,0,9,0,7,9
